Oxford	NNP
MS	NN
O.	NNP
2.1	CD
;	:
in	IN
pl	NN
.	.
16	CD
.	.
Defoe	NNP
,	,
Daniel	NNP
.	.
The	DT
Fortunes	NNPS
and	CC
Misfortunes	NNPS
of	IN
the	DT
Famous	NNP
Moll	NNP
Flanders	NNP
-LRB-	-LRB-
1722	CD
-RRB-	-RRB-
.	.
Defoe	NNP
,	,
Daniel	NNP
.	.
Robinson	NNP
Crusoe	NNP
-LRB-	-LRB-
1719	CD
-RRB-	-RRB-
.	.
Defoe	NNP
,	,
Daniel	NNP
.	.
Journal	NNP
of	IN
the	DT
Plague	NNP
Year	NN
.	.
London	NNP
-LRB-	-LRB-
1722	CD
-RRB-	-RRB-
Dekker	NNP
,	,
Thomas	NNP
and	CC
Thomas	NNP
Middleton	NNP
.	.
The	DT
Honest	NNP
Whore	NNP
,	,
Part	NNP
One	CD
-LRB-	-LRB-
1604	CD
-RRB-	-RRB-
Deloney	NNP
,	,
Thomas	NNP
.	.
Thomas	NNP
of	IN
Reading	NNP
or	CC
the	DT
Sixe	NNP
Worthie	NNP
Yeomen	NNP
of	IN
the	DT
West	NNP
.	.
-LRB-	-LRB-
1612	CD
-RRB-	-RRB-
.	.
Des	NNP
Minnesangs	NNP
Frühling	NNP
,	,
Moser	NNP
,	,
Hugo	NNP
,	,
Helmut	NNP
Tervooren	NNP
eds	NNS
.	.
36	CD
.	.
,	,
neugestaltete	NN
und	NN
erweiterte	NN
Auflage	NN
I	PRP
Texte	VBP
,	,
Stuttgart	NNP
:	:
S.	NNP
Hirzel	NNP
Verlag	NNP
,	,
1977	CD
.	.
Dickens	NNP
,	,
Charles	NNP
.	.
A	DT
Christmas	NNP
Carol	NNP
in	IN
Prose	NNP
,	,
Being	VBG
a	DT
Ghost	NN
Story	NNP
of	IN
Christmas	NNP
,	,
Chapman	NNP
and	CC
Hall	NNP
,	,
-LRB-	-LRB-
1843	CD
-RRB-	-RRB-
,	,
p.	NN
5	CD
,	,
p.	NN
12	CD
.	.
Dickens	NNP
,	,
Charles	NNP
.	.
Little	JJ
Dorrit	NN
,	,
-LRB-	-LRB-
1857	CD
-RRB-	-RRB-
.	.
Dickinson	NNP
,	,
Emily	NNP
.	.
1755	CD
In	IN
Arthur	NNP
Eastman	NNP
et	FW
al.	FW
eds	FW
.	.
The	DT
Norton	NNP
Anthology	NNP
of	IN
Poetry	NNP
,	,
New	NNP
York	NNP
:	:
W.W.	NNP
Norton	NNP
,	,
1970	CD
,	,
p.	NN
859	CD
.	.
Disraeli	NNP
,	,
Benjamin	NNP
.	.
Coningsby	NNP
-LRB-	-LRB-
1844	CD
-RRB-	-RRB-
,	,
preface	NN
.	.
Doyle	NNP
,	,
Arthur	NNP
Conan	NNP
.	.
The	DT
Red-headed	JJ
league	NN
.	.
In	IN
The	DT
Adventures	NNS
of	IN
Sherlock	NNP
Holmes	NNP
.	.
-LRB-	-LRB-
1892	CD
-RRB-	-RRB-
Doyle	NNP
,	,
Arthur	NNP
Conan	NNP
.	.
The	DT
Original	NNP
Illustrated	NNP
Sherlock	NNP
Holmes	NNP
,	,
Castle	NNP
Books	NNPS
,	,
1989	CD
.	.
Drawing	NN
of	IN
a	DT
leaden	JJ
plaque	NN
bearing	VBG
an	DT
inquiry	NN
by	IN
Hermon	NNP
from	IN
the	DT
oracular	JJ
precinct	NN
at	IN
Dodona	NNP
.	.
Catalogue	NNP
no	DT
725	CD
;	:
LSAG	NN
230.13	CD
.	.
Image	NN
from	IN
http://poinikastas.csad.ox.ac.uk	NN
Dudo	NN
of	IN
St	NNP
Quentin	NNP
.	.
De	NNP
moribus	NNP
et	FW
actis	FW
primorum	FW
Normannie	FW
ducum	FW
,	,
fol	NN
4v	NN
of	IN
British	JJ
Library	NNP
MS	NN
Harley	NNP
3742	CD
;	:
in	IN
pl	NN
6	CD
-LRB-	-LRB-
i	LS
-RRB-	-RRB-
.	.
Dutt	NNP
,	,
Toru	NNP
.	.
Lakshman	NNP
In	IN
Ancient	JJ
Ballads	NNS
and	CC
Legends	NNS
of	IN
Hindustan	NNP
,	,
Kegan	NNP
Paul	NNP
,	,
Trench	NNP
et	NNP
Co.	NNP
,	,
-LRB-	-LRB-
1882	CD
-RRB-	-RRB-
